objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237665566078927051,235.018548157086,16.6709148834719,18.09168,17.0043,16.52517,16.26572,16.03022,4678,301,3,222,3146931547865638912,GALAXY,0.03089102,2795,54563,150
1237665566073290890,221.96243845321,20.396531459463,19.26058,18.12061,17.20993,16.69754,16.37074,4678,301,3,136,3141381762790221824,GALAXY,0.1926787,2790,54555,440
1237665566083187058,244.395914023974,13.2557740300435,19.57921,18.09712,17.46786,17.24012,17.08909,4678,301,3,287,2845154913682483200,STAR,-1.785538E-05,2527,54569,21
1237674598925467752,180.965520591204,8.94705677462447,18.34418,17.42589,17.07629,16.74454,16.66498,6781,301,4,122,1382616676243105792,GALAXY,0.1214782,1228,52728,42
1237678877251797035,333.983055881936,11.2178143834126,18.94893,17.99818,17.64543,17.52066,17.46445,7777,301,5,153,5704056964390344704,STAR,-0.0005161621,5066,55749,902
1237664130485125196,170.331820378083,13.6322150611445,17.26446,16.03476,15.89805,15.86925,15.85721,4344,301,1,207,1973761142446647296,STAR,0.0007457007,1753,53383,213
1237664130484273248,168.34624486669,13.4801598555928,17.36146,16.51624,16.18688,16.07649,16.06172,4344,301,1,194,1972603081757583360,STAR,-6.309628E-05,1752,53379,96
1237678621699670113,20.990961379597,3.92444180605748,19.45237,17.54582,16.59873,16.15532,15.80983,7718,301,1,129,4852766129855420416,GALAXY,0.08669671,4310,55508,500
1237678621704061061,31.1367129761375,3.64985919500733,19.44752,17.4756,16.52732,16.0855,15.74489,7718,301,1,196,4805379927057913856,GALAXY,0.07686049,4268,55483,142
1237655107295707242,150.335028896673,54.1867140061352,19.05312,18.03091,17.45326,17.09323,16.90015,2243,301,2,207,1064041702035056640,GALAXY,0.1499361,945,52652,241
1237665531712176170,214.664357069033,24.1681546155675,19.21538,18.88015,18.88484,18.89512,18.6787,4670,301,3,115,6770246798227560448,QSO,2.28127,6013,56074,766
1237665531712372838,215.12842940953,24.1487954493829,19.01535,19.0582,18.86326,18.78809,18.89026,4670,301,3,118,2395933482334316544,QSO,1.415491,2128,53800,67
1237665531712503882,215.481296431456,24.0819017443722,18.38385,18.032,18.09185,18.195,18.37156,4670,301,3,120,2395925785752922112,STAR,-0.0001011338,2128,53800,39
1237665531712897043,216.390507584764,23.9404227638648,17.6255,17.58734,17.64454,17.74868,17.18679,4670,301,3,126,2400548677241300992,QSO,0.3426098,2132,53493,473
1237665531713028169,216.824883278675,23.7957870138864,18.86819,18.81348,18.72828,18.6136,18.41036,4670,301,3,128,6771362802496198656,QSO,2.071555,6014,56072,730
1237665531713159211,217.057185577817,23.6285559657785,19.19534,19.06716,18.91179,18.65093,18.54311,4670,301,3,130,6771375996635731968,QSO,1.940684,6014,56072,778
1237665531713421426,217.628512615134,23.5512183951743,19.52613,18.4339,17.99345,17.8301,17.75703,4670,301,3,134,2400437351688988672,STAR,-0.0002000469,2132,53493,68
1237665531714338867,219.938802982338,23.0232311495888,18.76325,17.87429,17.57387,17.46701,17.42246,4670,301,3,148,6773488158489466880,STAR,-0.0004424158,6016,56073,270
1237667212654478430,129.332550023549,19.1443261684299,17.4722,18.80696,18.85227,17.35932,19.66585,5061,301,6,107,10762725555206117376,GALAXY,0.6373329,9559,57805,903
1237661055282053375,50.4967818091504,41.1297285066015,15.99429,14.73964,14.60156,14.58128,14.61678,3628,301,1,108,2698786263003064320,STAR,-0.0001542863,2397,53763,15
1237656906349609031,347.489417353431,-0.909538651679972,17.81302,16.73002,16.28834,16.11827,16.04856,2662,301,1,199,428994283169671168,STAR,1.318139E-05,381,51811,96
1237656906349609082,347.536960932658,-0.857906046103313,18.36516,17.41325,17.12268,17.00344,16.97413,2662,301,1,199,4739039243644721152,STAR,-0.0003524193,4209,55478,460
1237656906350067714,348.483686678006,-0.868098662643217,18.94787,17.90613,17.5103,17.34635,17.27855,2662,301,1,206,10306574743093139456,STAR,-0.0002406736,9154,58013,316
1237656906350657612,349.952002971278,-0.862640722368633,17.73739,16.74688,16.38431,16.23248,16.15697,2662,301,1,215,9866272551160010752,STAR,-0.0002509325,8763,57309,42
1237679438812610677,30.5973171345384,-7.06446591772211,18.78511,16.96047,16.09189,15.69752,15.38234,7908,301,3,59,4951809045122275328,GALAXY,0.0488207,4398,55946,368
1237662306194817057,228.544993257642,33.2802361017502,16.55054,15.63843,15.37817,15.28875,15.28774,3919,301,3,162,1560562194347747328,STAR,-0.0005895034,1386,53116,236
1237662306195079241,229.167870993501,32.893027448162,18.99589,17.95459,17.93923,17.98227,18.07618,3919,301,3,166,1560549549964027904,STAR,-0.0006483737,1386,53116,190
1237662306195210436,229.454341329925,32.8392540593672,19.48417,19.16807,19.0634,19.01418,18.90586,3919,301,3,168,1561719980125349888,QSO,0.7329542,1387,53118,352
1237662306196258976,232.0153264935,31.7232736413867,19.19567,19.10539,19.05787,18.8866,18.86016,3919,301,3,184,1561635867485825024,QSO,1.945128,1387,53118,46
1237662306196324386,232.118782328175,31.658125059445,18.59317,17.75693,17.47004,17.3517,17.35043,3919,301,3,185,5313137699544389632,STAR,-0.0003107202,4719,55736,58
1237662306196324422,232.140077732575,31.6785266723728,19.17077,19.29508,19.00462,19.02145,19.12801,3919,301,3,185,1561625422125361152,QSO,1.240801,1387,53118,8
1237662306196390112,232.226731283059,31.4911918024318,19.59553,19.28868,19.09089,18.95463,18.97914,3919,301,3,186,1561626246759081984,QSO,1.464195,1387,53118,11
1237662306196717777,232.986549480812,31.1438455219464,19.48995,18.58998,18.33255,18.23783,18.20333,3919,301,3,191,5317716345823188992,STAR,-0.001012758,4723,56033,331
1237662306196848717,233.41112850485,30.9835763989507,19.29473,19.18129,19.13152,18.93605,18.89582,3919,301,3,193,1562789255200139264,QSO,1.795392,1388,53119,146
1237662306196914246,233.495609396069,30.9498103371742,19.18111,18.28964,17.98897,17.86666,17.85849,3919,301,3,194,5316651738689984512,STAR,1.995601E-05,4722,55735,554
1237665442604581091,232.314163778169,21.9278211014434,19.46981,18.33983,17.74904,17.3918,17.17261,4649,301,5,313,2433088180568745984,GALAXY,0.1381163,2161,53878,67
1237665442601369886,224.832819289087,24.4993837167705,19.05316,18.07385,17.69155,17.42447,17.39577,4649,301,5,264,2423021052037720064,GALAXY,0.06499578,2152,53874,307
1237665442593505491,205.259484177175,28.928841818313,19.43171,17.84334,17.18811,16.83913,16.55134,4649,301,5,144,2271057818129819648,GALAXY,0.1047043,2017,53474,428
1237665442600845510,223.645345808076,24.8386772796018,19.17049,17.64084,16.8687,16.41581,16.10725,4649,301,5,256,2415111720814012416,GALAXY,0.07939233,2145,54212,205
1237665442591342881,199.781925820046,29.6684001143282,19.27673,18.18075,17.70628,17.50894,17.24436,4649,301,5,111,2254180039715219456,GALAXY,0.04893792,2002,53471,467
1237678907319713970,0.773497319784042,10.5111726977654,19.19275,18.86693,18.70646,18.54326,18.44334,7784,301,5,201,13016657608224036864,QSO,2.151128,11561,58485,468
1237678907319976062,1.25502557306601,10.4930576277101,19.36667,19.08454,18.82258,18.49717,18.55792,7784,301,5,205,13016624073119389696,QSO,1.524136,11561,58485,346
1237678907319975973,1.28179789112227,10.4474353877455,18.30304,17.31966,17.00704,16.85797,16.81607,7784,301,5,205,13016623248485668864,STAR,-0.0008435895,11561,58485,343
1237678907320107057,1.67462014312588,10.5528536573065,16.79836,15.80474,15.39088,15.22098,15.14481,7784,301,5,207,6960320474778982400,STAR,-0.0001591557,6182,56190,26
1237678907321548966,5.01171241000532,10.5843225147393,19.3348,18.06451,17.62208,17.45753,17.379,7784,301,5,229,13021073522168190976,STAR,-0.0005129823,11565,58507,149
1237678907321745482,5.39567953670195,10.4875726088348,19.55327,18.27029,17.86971,17.684,17.59024,7784,301,5,232,13021057304371681280,STAR,-0.0004011714,11565,58507,90
1237665128012578833,200.065544830824,33.6637137260898,18.35269,17.33677,16.98577,16.79058,16.69722,4576,301,3,532,2377989448106272768,GALAXY,0.0391257,2112,53534,323
1237665128005894287,181.750544164346,34.7030928669542,19.24404,17.49245,16.61929,16.17643,15.80645,4576,301,3,430,2352142403034441728,GALAXY,0.05380394,2089,53498,500
1237665127996719180,156.869038661578,31.4127823569508,19.55273,18.17588,17.29823,16.82699,16.53537,4576,301,3,290,2205694600067180544,GALAXY,0.1372288,1959,53440,206
1237665127994753046,151.921170306552,30.145217219022,17.8529,17.19637,16.88072,16.76517,16.62377,4576,301,3,260,2198938924372486144,GALAXY,0.0280499,1953,53358,205
1237665128027062507,236.11430593135,23.3079656475973,17.77478,16.62068,16.16257,15.88366,15.6555,4576,301,3,753,2442185259496794112,GALAXY,0.03531984,2169,53556,394
1237665442061025414,216.269342637241,26.3294597359636,19.04153,18.26253,18.11361,17.81494,17.82088,4649,301,4,211,2399432128652666880,GALAXY,0.09102345,2131,53819,507
1237665442066530474,229.4085865969,22.4752328413852,19.42481,17.57625,16.66728,16.23482,15.90629,4649,301,4,295,2429741822482868224,GALAXY,0.092919,2158,54209,181
1237665442057617544,207.809858314171,28.1084856066929,19.17864,17.70389,16.98269,16.60042,16.2969,4649,301,4,159,2384750349903751168,GALAXY,0.07478318,2118,53820,343
1237665442071839291,241.438063890974,17.9261600473146,19.16359,17.6885,17.01699,16.65562,16.42678,4649,301,4,376,2476016407649740800,GALAXY,0.03946108,2199,53556,591
1237665442066727149,229.941801213352,22.4315377212332,18.8567,17.56158,16.99502,16.64281,16.43833,4649,301,4,298,2429735225413101568,GALAXY,0.07225683,2158,54209,157
1237665442060894414,216.000658153845,26.4306743507342,19.56307,17.65971,16.70399,16.25735,15.92907,4649,301,4,209,2399429379873597440,GALAXY,0.1505544,2131,53819,497
1237665442064629993,224.957892584603,23.8836338489573,19.25006,17.97241,17.35728,16.96066,16.72379,4649,301,4,266,2423022151549347840,GALAXY,0.1078584,2152,53874,311
1237665442060959899,216.106819353892,26.3199227538299,19.30269,17.58813,16.75637,16.31039,15.93554,4649,301,4,210,2399429654751504384,GALAXY,0.03661591,2131,53819,498
1237662336253165646,235.454143473314,34.5296440014977,19.03686,18.17768,17.89226,17.79169,17.78387,3926,301,3,64,12092275638368753664,STAR,-0.0004867468,10740,58223,402
1237673739396383257,102.668277241628,28.3244756752181,15.83061,14.5471,14.50753,14.61008,14.70279,6581,301,3,141,3012934334224033792,STAR,-5.494019E-05,2676,54179,95
1237655373581058233,259.775984596947,25.6950803468787,19.12537,18.0309,18.28864,18.45719,18.57346,2305,301,2,167,1102311849732368384,STAR,-0.0004268242,979,52427,203
1237655108376592533,178.858384588349,59.9309319825118,19.39382,18.00983,17.25703,16.90494,16.63202,2243,301,4,316,1074206957767780352,GALAXY,0.1090362,954,52405,358
1237655108362699003,130.460449078425,45.4262009705971,18.19426,16.90392,16.34186,15.99987,15.78543,2243,301,4,104,859123239069181952,GALAXY,0.05481734,763,52235,224
1237662336250347594,228.642865981976,37.9886124972548,19.35857,19.2123,19.17787,18.9618,18.93801,3926,301,3,21,1575176903843670016,QSO,1.784085,1399,53172,156
1237662336252837893,234.559402584208,34.8673401525849,19.02254,18.16422,17.89322,17.78405,17.76545,3926,301,3,59,5597008512276518912,STAR,-2.604519E-05,4971,55747,582
1237662336253296767,235.815815099966,34.320115228878,18.93521,18.24969,18.20661,18.33848,18.50396,3926,301,3,66,1579753072161220608,GALAXY,0,1403,53227,420
1237663916268388373,125.312662313563,56.7879288676415,17.43053,16.06612,15.44424,15.15496,15.03801,4294,301,2,127,3785366004499062784,GALAXY,0,3362,54939,329
1237663916271206441,133.104549739296,61.8412790919326,17.61758,16.1503,15.55888,15.32642,15.23348,4294,301,2,170,3697524645629632512,STAR,-0.0001906622,3284,54907,252
1237658298456801550,150.57130965453,5.41118409230231,18.86767,17.61855,17.04923,16.7036,16.47857,2986,301,2,213,1120283647266547712,GALAXY,0.07376532,995,52731,48
1237658298458308775,153.921989539951,5.79372972236127,19.30958,18.12311,17.41988,17.04815,16.74508,2986,301,2,236,1122592346857302016,GALAXY,0.1210959,997,52734,255
1237658298459357394,156.411946790323,5.867296715642,18.96583,17.87937,17.45983,17.20457,17.02742,2986,301,2,252,1123674266567469056,GALAXY,0.04157241,998,52750,95
1237658298460340256,158.602692820156,5.98814793953709,18.17333,17.82998,17.37798,17.03552,16.83925,2986,301,2,267,1124800714317522944,QSO,0.2404862,999,52636,97
1237658298460405783,158.775369500892,6.02823597626077,18.51181,18.39364,18.12159,17.91166,17.78513,2986,301,2,268,1124805936997754880,QSO,0.244797,999,52636,116
1237658298461782128,161.963825044911,6.16297996445053,19.4516,18.62348,18.20817,17.81871,17.70034,2986,301,2,289,1127095120777209856,GALAXY,0.1031142,1001,52670,252
1237658298463354970,165.517310495013,6.36858731363788,19.5394,18.33789,17.70449,17.29916,17.07903,2986,301,2,313,1128157523484895232,GALAXY,0.1020744,1002,52646,21
1237671123218334244,123.040188109878,7.65267289475276,19.20431,18.08034,17.50727,17.17814,16.99497,5972,301,2,48,1977224873868552192,GALAXY,0.1360077,1756,53080,526
1237671123218662004,123.770307398907,7.86477302731643,18.94495,17.99126,17.62316,17.30037,17.16268,5972,301,2,53,1978312016040847360,GALAXY,0.09349658,1757,53083,385
1237664087534732227,71.6684523170511,23.0486242821588,19.50967,18.08236,17.46587,17.27507,17.13873,4334,301,1,196,3038929266948466688,STAR,-1.827753E-05,2699,54414,456
1237664087534665842,71.4695903780584,22.8654244048433,18.84275,17.68332,17.53159,17.55303,17.508,4334,301,1,195,3018650423956367360,STAR,5.781591E-05,2681,54397,410
1237667731810877642,135.261088625676,15.7496612942434,19.43778,18.47282,18.13385,18.0289,17.98742,5182,301,5,141,2738216953846982656,STAR,5.00737E-05,2432,54052,103
1237667731810943018,135.359355361504,15.8516473447786,16.97646,17.04871,17.43049,17.72012,18.03695,5182,301,5,142,5963992785942239232,STAR,1.079359E-05,5297,55913,367
1237650795141595306,135.435984734848,-0.647549422490983,19.16561,17.57062,16.84542,16.46448,16.16904,1239,301,2,101,529243357323487232,GALAXY,0.04835856,470,51929,256
1237650795144741057,142.60188279193,-0.707706162486911,18.64889,17.52408,16.78751,16.36711,16.10382,1239,301,2,149,533679613054838784,GALAXY,0.1545735,474,52000,11
1237650795145199728,143.664200875413,-0.779620676722713,19.12012,17.90596,17.30426,16.93712,16.73907,1239,301,2,156,535984469572610048,GALAXY,0.1220361,476,52314,204
1237650795145724015,144.949464354212,-0.761078472097831,18.78889,17.82327,17.3642,17.16272,17.033,1239,301,2,164,535944887154010112,STAR,0.0008349746,476,52314,60
1237671123223576852,134.820289643857,10.6296007714473,19.2534,18.11221,17.72774,17.56371,17.59217,5972,301,2,128,2899215968154707968,GALAXY,0.03006502,2575,54085,86
1237671123225084016,138.163663128172,11.4419528207653,18.98037,17.58215,17.25022,17.08629,16.91464,5972,301,2,151,2900336370520188928,GALAXY,0.03001512,2576,54086,66
1237646794381460109,95.4327804128725,1.3095997391461,18.61887,17.14522,16.30048,16.19646,15.69297,307,301,6,130,1417658115226101760,STAR,0.0002087882,1259,52931,546
1237659149925417189,231.820819627763,50.0662818357356,19.42865,18.06704,17.53756,17.23562,16.91583,3184,301,4,81,1312844967265200128,GALAXY,0.06779456,1166,52751,166
1237659149921091783,218.290181170694,55.5416255711615,19.25975,17.27645,16.3116,15.91829,15.56442,3184,301,4,15,1307198974251264000,GALAXY,0.1051239,1161,52703,106
1237659149921157273,218.48022584903,55.4587860119937,19.3965,17.95845,17.13818,16.70394,16.39332,3184,301,4,16,1308412009867405312,GALAXY,0.1268102,1162,52668,423
1237678580361461974,349.573153780712,24.2289913496586,19.48302,19.28691,19.22224,18.94027,18.92257,7708,301,4,142,8635896500009064448,QSO,1.734673,7670,57328,888
1237678580362641517,352.463258922937,24.6833997113785,18.69373,17.68501,17.30123,17.15981,17.06529,7708,301,4,160,7097722875864700928,STAR,-0.0005032929,6304,56570,181
1237678580363952200,355.849788184486,24.8988154219892,18.77994,18.45604,18.48309,18.33993,18.33557,7708,301,4,180,8632383014830364672,QSO,0.6424243,7667,57580,394
1237678580364673160,357.664080271717,24.8255629658665,18.69237,17.71239,17.38444,17.22989,17.15244,7708,301,4,191,7338851548221691904,STAR,-0.0009999293,6518,56567,858
1237655551818072503,248.829845001194,1.15159729760504,19.07948,18.09176,17.68965,17.51852,17.44139,2346,301,6,104,391939089697368064,STAR,0.0006646022,348,51671,458
1237667781738299747,131.171861507263,13.0351796630502,19.44037,18.0937,17.3787,16.9977,16.77574,5194,301,2,117,2733818078491076608,GALAXY,0.1714738,2428,53801,484
1237650760782577748,186.066431611696,-3.27066964137585,19.32232,18.34955,17.90851,17.54966,17.44982,1231,301,2,112,376123170089887744,GALAXY,0.1108442,334,51993,264
1237650760780218451,180.564514577321,-3.3233936662116,19.23831,17.20291,16.17037,15.61393,15.16535,1231,301,2,76,372699572050356224,GALAXY,0.06872155,331,52368,97
1237650760778448980,176.570737636633,-3.17901561971324,17.95149,16.06841,15.50403,15.20652,14.99189,1231,301,2,49,370490098199848960,GALAXY,0.01753094,329,52056,251
1237679476401832119,12.9814388130858,21.2619017209598,19.58996,19.32632,18.98817,18.91946,18.8824,7917,301,1,185,8579483574931314688,QSO,1.10085,7620,56904,459
1237679476406812715,25.1141495021303,20.3349222966845,19.19908,19.15924,19.067,20.37921,18.96521,7917,301,1,261,8595199444903024640,QSO,1.006077,7634,56935,289
1237651736839192670,199.355515077308,2.71373371570814,19.07185,17.82738,17.12009,16.76629,16.57139,1458,301,4,498,591271762189117440,GALAXY,0.1346016,525,52295,634
1237651736837095668,194.653755816385,2.83549168156765,18.9392,17.88026,17.54797,17.29923,17.11072,1458,301,4,466,589009787379804160,GALAXY,0.05283521,523,52026,597
1237679502171701509,0.723810164978374,18.8445978914028,18.37815,16.96319,16.12609,15.76082,15.48479,7923,301,1,186,6946895988398512128,GALAXY,0.02621819,6170,56240,340
1237679502174650455,7.92503125050973,18.7573529267781,19.39671,17.36955,16.20977,15.72164,15.29196,7923,301,1,231,6965059370834221056,GALAXY,0.143039,6186,56246,882
1237679502176813156,13.0959153042164,18.6501061494391,19.06359,17.15683,16.20613,15.76241,15.39442,7923,301,1,264,6979727405268359168,GALAXY,0.08456632,6199,56220,996
