objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,w1,w2
1237655107832316002,149.147708960182,54.2733232632335,18.77017,17.56531,16.76616,16.42859,19.24121,2243,301,3,203,865990002566260736,GALAXY,0.07268818,769,54530,629,13.22574,13.19712
1237657190909083677,8.88102196798002,-0.065206584423864,18.57194,17.6802,17.41607,17.32528,17.32845,2728,301,3,472,1275693298056456192,STAR,-0.0003869956,1133,52993,177,16.15991,16.20362
1237657190909149207,9.01683959844098,-0.163236238431304,19.14454,17.84638,17.34693,17.18123,17.1227,2728,301,3,473,1275687250742503424,STAR,-2.084214E-05,1133,52993,155,15.54769,15.69444
1237657190909149213,9.02477549094579,-0.0402050219235995,18.1803,16.83832,16.35448,16.20555,16.16035,2728,301,3,473,1276901655480133632,STAR,-5.939254E-05,1134,52644,477,14.79319,14.74607
1237657190909280374,9.35396966247964,-0.017968847197898,18.99102,17.50767,16.92188,16.69389,16.58581,2728,301,3,475,1275675430992504832,STAR,-0.0003116941,1133,52993,112,15.09788,15.45797
1237657190909411341,9.54204731753651,-0.19977226987488,19.06386,17.89412,17.48396,17.33602,17.27067,2728,301,3,477,1275661687097157632,STAR,-0.0002768823,1133,52993,62,15.89931,16.2225
1237657190909476873,9.68455576256929,-0.0994145774496074,18.55709,17.6294,17.29586,17.17981,17.14971,2728,301,3,478,2143801170454407168,STAR,-0.000122486,1904,53682,319,16.1091,16.28526
1237657190909476879,9.71789791970065,-0.171528663202125,18.30367,16.9001,16.38467,16.23122,16.16342,2728,301,3,478,1277915961332099072,STAR,4.863969E-05,1135,53024,71,14.76257,14.83463
1237657190909476900,9.7784607090573,-0.108839521102129,19.04632,17.63039,17.08073,16.89228,16.79399,2728,301,3,478,2143797871919523840,STAR,-7.855635E-05,1904,53682,307,15.33835,15.57548
1237657190909476919,9.7841781200932,-0.0309882829613256,17.7313,16.81468,16.49941,16.37813,16.35691,2728,301,3,478,1275666360021575680,STAR,-0.0004504459,1133,52993,79,15.18836,15.04403
1237657190909542491,9.9506678944054,-0.163990815701787,18.20903,16.53338,15.86992,15.63189,15.51962,2728,301,3,479,1276786206759217152,STAR,-4.609492E-05,1134,52644,57,13.96141,14.05808
1237657190909673487,10.1421569524911,-0.18956928726043,19.02942,18.13188,17.80625,17.69743,17.67293,2728,301,3,481,8860968174247761920,STAR,-0.0002861746,7870,57016,494,16.57784,16.79977
1237657190909673523,10.2056092929974,-0.151167226808688,17.96908,16.21335,15.56505,15.37587,15.31687,2728,301,3,481,1275651791492507648,STAR,-5.603662E-05,1133,52993,26,13.82234,13.87095
1237657190909739013,10.3105815042574,-0.0795593092682479,17.18539,15.88124,15.32969,15.10067,14.99169,2728,301,3,482,2143777256076503040,STAR,0.0001976957,1904,53682,232,13.46046,13.49112
1237657190910459951,12.011182256343,-0.173569938750391,17.80666,16.84579,16.54552,16.43382,16.42947,2728,301,3,493,10592729242365351936,STAR,-0.0005360599,9408,58077,956,15.30155,15.3362
1237657190910525461,12.1142711084477,-0.0366787182122601,17.0856,15.79419,15.30995,15.16315,15.04107,2728,301,3,494,1684412004825065472,STAR,0.0001468262,1496,52883,239,13.82046,13.86484
1237657190910787725,12.7682457889282,-0.133374709273212,19.10156,17.62345,17.04504,16.82297,16.84976,2728,301,3,498,1684391663859951616,STAR,3.486579E-05,1496,52883,165,14.85781,14.62698
1237657190910853189,12.8557656488844,-0.0325140229600719,19.444,16.74413,15.54777,15.09456,14.8535,2728,301,3,499,1271184469843273728,STAR,-0.0001362317,1129,52641,158,12.87748,12.93326
1237657190910918701,13.0682057266423,-0.195387907475313,17.93896,16.69958,16.18883,15.98943,15.90835,2728,301,3,500,3502713998258839552,STAR,5.780441E-05,3111,54800,143,14.38445,14.37206
1237657190910984260,13.2464887092124,-0.0653910919708877,18.89885,17.69064,17.15808,16.93895,16.80922,2728,301,3,501,3502715922404188160,STAR,7.477191E-05,3111,54800,150,15.13937,15.34645
1237657190914326595,20.8705118004032,-0.20724153945729,18.70623,17.02285,16.41301,16.21147,16.13073,2728,301,3,552,1215993383722444800,STAR,-0.0001459218,1080,52614,78,14.70521,14.84922
1237657589783134261,171.747491370058,53.6923388898402,18.93209,16.96611,16.0594,15.64639,15.30356,2821,301,2,151,1140565238349850624,GALAXY,0.08112779,1013,52707,104,12.83644,12.73633
1237658187852087725,85.6926600446267,0.187818045149526,18.95291,17.47497,16.7894,16.42973,16.31669,2960,301,4,71,8170785478033037312,STAR,0.0001343124,7257,56658,472,14.44525,13.95293
1237658187855757622,93.9735420570794,-0.0037370576833448,19.40908,17.68889,16.8901,16.57179,16.56934,2960,301,4,127,1417595717941225472,STAR,0.0003930653,1259,52931,319,14.74727,14.6877
1237658187855758378,94.0859088143915,0.165791603391436,18.28124,16.86879,16.73063,16.72354,16.69971,2960,301,4,127,1417565481371461632,STAR,0.0001872709,1259,52931,209,15.22559,15.06075
1237658205044277414,170.52492827999,49.4181338701633,18.2472,16.80879,16.00903,15.59248,15.28286,2964,301,4,259,1086642709709481984,GALAXY,0.1070424,965,52438,543,12.6512,12.44835
1237658300055356353,122.88524960195,4.11097683669695,19.16979,17.93323,17.31924,16.97787,16.81396,2986,301,5,29,1333163940301006848,GALAXY,0.09306201,1184,52641,358,14.36401,14.43723
1237658300055945549,124.283903931404,4.2028456008697,18.54513,17.22266,16.60183,16.29213,16.041,2986,301,5,38,1333166689080076288,GALAXY,0.07474638,1184,52641,368,13.38267,13.27214
1237658300055945680,124.285655417722,4.14344660542365,18.15868,16.82936,16.11033,15.76341,15.47473,2986,301,5,38,1333165589568448512,GALAXY,0.07486749,1184,52641,364,12.98285,12.81317
1237659326032183592,252.2165663441,34.4859420778164,19.42174,18.60312,18.27999,18.15281,18.07906,3225,301,4,281,3892351785171525632,STAR,-0.0003825068,3457,54984,421,17.63615,16.9092
1237659326032249106,252.211614569233,34.30616742829,19.16413,18.61292,18.62762,18.57578,18.48335,3225,301,4,282,5850416806830036992,QSO,2.324736,5196,55831,876,15.72339,14.38727
1237659326032380337,252.458235375581,34.0236954138982,19.26462,18.87212,18.83518,18.77308,18.62718,3225,301,4,284,5850418456097478656,QSO,2.194126,5196,55831,882,15.87098,14.6659
1237659326032380339,252.415380514625,33.9940896737526,19.47131,18.57873,18.36922,18.30606,18.28168,3225,301,4,284,3892356732973850624,STAR,-0.000990498,3457,54984,439,16.83563,17.13346
1237659326032510993,252.700240828542,33.929455634611,17.85259,16.60749,16.04221,15.81544,15.72237,3225,301,4,286,3892365254188965888,STAR,-0.0003965007,3457,54984,470,14.13752,14.16154
1237659326032511310,252.782358652709,33.8026369786497,18.43857,17.48826,17.18558,17.07216,17.05314,3225,301,4,286,3892281966183161856,STAR,-0.0007937086,3457,54984,167,15.91007,15.98291
1237659326032642492,252.98368211299,33.5836872145555,19.13644,17.85645,17.34897,17.13426,17.02637,3225,301,4,288,3892278117892464640,STAR,-0.0001876393,3457,54984,153,15.66408,15.55795
1237659326032707793,253.051184971095,33.4341635211704,18.62387,18.30665,18.27938,18.35104,18.23833,3225,301,4,289,1322959375400200192,QSO,0.8086588,1175,52791,98,13.99225,12.79112
1237659326032839110,253.267911872168,33.2459748692891,19.56813,18.17889,17.63312,17.42381,17.32682,3225,301,4,291,3892265198630838272,STAR,-0.0006378141,3457,54984,106,15.80998,15.77349
1237659326032904678,253.456416417327,33.1057561981323,19.08402,17.51369,16.89846,16.66822,16.53651,3225,301,4,292,3892248980834328576,STAR,-0.0008186743,3457,54984,47,14.95687,15.0619
1237659326033363157,254.076912939351,32.2031552732567,18.19207,17.16786,16.80428,16.65175,16.62987,3225,301,4,299,1324200998905866240,STAR,-0.0008182749,1176,52791,519,15.21369,15.11645
1237659326033363253,253.967865171216,32.276938841362,19.51757,19.37805,19.2235,19.08807,19.15755,3225,301,4,299,1324201273783773184,QSO,1.489292,1176,52791,520,16.21945,14.83406
1237659326033428913,254.246432975891,32.2441192381557,19.18958,19.04362,18.8395,18.68002,18.73989,3225,301,4,300,1324209794998888448,QSO,1.458923,1176,52791,551,15.56488,14.38081
1237659326033559646,254.32084963251,31.9102905007199,18.7516,18.58974,18.35753,18.32607,18.28961,3225,301,4,302,1324097644812855296,QSO,1.347176,1176,52791,143,14.89768,13.38024
1237659326555095204,218.03547288498,56.3402381251134,17.70515,16.29158,15.63538,15.26853,15.00188,3225,301,5,68,1307309750047762432,GALAXY,0.04269192,1161,52703,509,12.42743,12.28884
1237660343387815980,119.212132722478,23.8058024200939,18.16066,16.27077,15.47966,15.18596,15.04954,3462,301,3,56,3255142182796945408,STAR,0.0002540975,2891,54507,602,13.31132,13.39281
1237660343395876886,135.978004681835,35.1666229277559,19.04745,18.90758,18.73174,18.51026,18.40049,3462,301,3,179,1364658902163023872,QSO,0.2413865,1212,52703,248,15.02013,14.22756
1237655107843588189,196.028818776915,59.1356151486286,18.56401,17.37108,16.93302,16.65774,16.4853,2243,301,3,375,1077494222539483136,GALAXY,0.04354761,957,52398,29,14.39431,14.27842
1237655501884358811,250.475969774817,40.0092048211854,18.15446,17.94156,17.82231,17.83986,17.77904,2335,301,1,32,919864112127698944,QSO,1.003629,817,52381,14,14.42757,13.1816
1237655501885145183,251.768404705855,38.5986666826524,19.10323,18.19229,17.91381,17.80115,17.77967,2335,301,1,44,5840169912291842048,STAR,-0.0006576098,5187,56074,462,16.30993,16.24116
1237655501890847168,259.842149606232,27.3571374795092,17.55253,15.95375,15.38053,15.18494,15.11814,2335,301,1,131,2456807395611928576,STAR,9.473594E-06,2182,53905,341,13.588,13.6012
1237655501890847170,259.798344706971,27.3323395539572,18.16521,17.23095,16.99564,16.89848,16.91484,2335,301,1,131,2456808220245649408,STAR,-0.0002456276,2182,53905,344,15.57377,15.39064
1237655501890977908,259.989903659443,27.2111519651403,19.29586,18.22822,18.01623,17.95641,18.0103,2335,301,1,133,2469207412586866688,STAR,-0.001720482,2193,53888,396,17.21999,19.33044
1237655501891240007,260.26013321761,26.6531621805589,19.03568,17.74233,17.87292,18.00905,18.07683,2335,301,1,137,2456779083187513344,STAR,-0.001067627,2182,53905,238,17.67612,17.61865
1237655504033939922,255.65604953456,36.9685110396171,18.85753,17.41421,16.68605,16.23011,15.91067,2335,301,5,64,923409213449857024,GALAXY,0.08194535,820,52438,623,12.99987,12.81823
1237655504034398517,256.085579023101,36.0494221874191,19.3994,18.13373,17.6719,17.57372,17.47227,2335,301,5,71,923247035484760064,STAR,-0.0001830485,820,52438,33,16.23816,15.86854
1237655504035185443,257.413926054721,34.4436679499437,19.35052,17.38881,16.49019,16.0505,15.74226,2335,301,5,83,1096798073796978688,GALAXY,0.0824938,974,52427,624,13.2116,13.12481
1237655504036364828,259.01816428822,32.1331000553361,19.45841,17.85516,17.12192,16.75982,16.46632,2335,301,5,101,3347355750526642176,GALAXY,0.08653102,2973,54591,201,13.77474,13.572
1237655691941511198,225.019147812344,-2.21481552043188,19.25246,18.36147,18.03336,17.93169,17.94743,2379,301,3,106,1038166616229046272,STAR,1.402192E-06,922,52426,316,17.09703,16.11139
1237655691945574521,234.390728134773,-1.83649528460138,16.46466,15.09202,15.10366,15.16023,15.16798,2379,301,3,168,1042668841248778240,STAR,-7.847243E-05,926,52413,311,14.18544,14.06489
1237655691945639972,234.453097790818,-2.04375335548652,18.58227,18.30089,18.15738,18.1014,18.04987,2379,301,3,169,1041465425738622976,STAR,-0.0002055929,925,52411,29,17.24352,16.88998
1237656529994317896,263.848604937761,56.2755424293207,18.31688,17.08744,17.15111,17.22191,17.28631,2574,301,4,65,403115078104147968,STAR,-0.0006920549,358,51818,156,16.31757,16.4009
1237657594070696528,114.798801560611,27.0666826394419,19.34712,18.24976,17.96407,17.80862,17.80588,2822,301,2,38,999817848215857152,STAR,0.0002099026,888,52339,68,16.69724,16.80629
1237657594072334433,117.244981042124,30.0464548875953,18.65706,17.11568,16.47635,16.20375,16.06742,2822,301,2,63,3564706938237329408,STAR,-0.0001030134,3166,54830,392,14.39784,14.4708
1237657594076659878,125.204936304949,37.4707582504452,18.48557,16.93421,16.38185,16.19818,16.15972,2822,301,2,129,3006180582976677888,STAR,8.011907E-05,2670,54115,101,14.77362,14.79491
1237657594077446178,126.615422786213,38.7801462727327,19.11359,18.12746,17.81929,17.69706,17.66137,2822,301,2,141,9938423331073316864,STAR,0.0004318611,8827,57444,381,16.48392,16.62374
1237657608028815433,113.787297852145,26.8573127780766,19.42489,19.2107,18.94018,19.00632,18.92942,2825,301,4,30,999866226727479296,QSO,0.9893556,888,52339,244,14.78577,13.53009
1237657608035696775,125.844369956865,38.9369356801073,18.52058,17.04316,16.38405,16.15292,16.04576,2825,301,4,135,3550014713440083968,STAR,0.0005369771,3153,54790,190,14.41655,14.54537
1237657608035762289,126.069899719908,39.1110985080081,18.87941,17.3754,16.72976,16.46173,16.33253,2825,301,4,136,3550008116370317312,STAR,-9.799133E-05,3153,54790,166,14.67295,14.73044
1237657608040087562,135.66508718008,45.8274410482236,18.68039,17.79998,17.49889,17.38607,17.41743,2825,301,4,202,8462382835747280896,STAR,0.0002996016,7516,56782,433,16.11957,16.70266
1237657608040087609,135.812169384668,45.8090956652742,18.62837,17.45963,17.24402,17.16625,17.38105,2825,301,4,202,1011123031252166656,STAR,-0.0002041425,898,52606,236,16.29727,16.05262
1237657608040349866,136.501095197164,46.2323412838951,19.29136,16.8701,15.60707,15.12161,14.74293,2825,301,4,206,1012266523579934720,STAR,5.559852E-05,899,52620,300,12.69342,12.65775
1237657609109176409,124.548611918278,39.1691761292705,18.59859,17.24648,16.70319,16.50547,16.52025,2825,301,6,131,3550037803184267264,GALAXY,0,3153,54790,274,14.98244,15.15374
1237657609109504064,125.129218030755,39.71876223598,17.63753,16.46393,15.92044,15.71668,15.56253,2825,301,6,136,3550027632701710336,STAR,8.786319E-05,3153,54790,237,14.06348,14.07494
1237657628971893085,125.166604056575,32.7415424610868,19.3235,17.48451,16.75399,16.35419,16.03513,2830,301,3,108,970552971618183168,GALAXY,0.08998224,862,52325,99,13.71391,13.61935
1237658204492595413,129.358177855882,33.8965363747103,19.10389,17.86249,17.39338,17.09856,16.87443,2964,301,3,33,1050518533479360512,GALAXY,0.04942264,933,52642,196,14.48057,14.36222
1237659161201475796,241.25086822456,39.4154145363916,18.91957,17.89091,17.53184,17.19705,17.09128,3187,301,1,108,1187970133331568640,GALAXY,0.0781871,1055,52761,530,14.55042,14.31502
1237659161201869064,242.069595269209,38.8937301151423,19.18242,17.8105,17.10178,16.71723,16.48384,3187,301,1,114,1187984152104822784,GALAXY,0.09868146,1055,52761,581,13.92677,13.80408
1237659161202917668,244.129697100266,37.0982721048093,19.09671,17.81599,17.24585,16.84826,16.60722,3187,301,1,130,1189125170346878976,GALAXY,0.06703713,1056,52764,636,13.72367,13.53525
1237659161204031850,246.306906650531,35.1327404863881,19.44821,18.24607,17.73333,17.41468,17.27931,3187,301,1,147,1190240895711078400,GALAXY,0.1058203,1057,52522,599,14.7211,14.61379
1237659324941861041,207.047768761877,57.6164825580179,18.64722,17.48734,17.24443,16.97364,16.97864,3225,301,2,28,1303842989298182144,GALAXY,0.06711533,1158,52668,185,14.47338,14.21153
1237659324942581926,209.905665616224,56.9326816192705,18.529,17.51848,17.17999,16.99845,16.84061,3225,301,2,39,1304982083361335296,GALAXY,0.04155003,1159,52669,233,14.56803,14.46656
1237659324942647488,210.242388038176,56.9759246906448,18.64361,16.84138,15.9438,15.52715,15.20454,3225,301,2,40,7660714883542177792,GALAXY,0.06893911,6804,56447,334,12.98377,12.90531
1237659324943171705,212.121966821082,56.4731870691428,18.23387,17.14354,16.51955,16.08547,15.87584,3225,301,2,48,1306129973584619520,GALAXY,0.1338348,1160,52674,313,12.74734,12.12804
1237659324943958141,215.036348695466,55.7991290802639,19.54246,18.94535,18.20788,17.75005,17.56337,3225,301,2,60,1307275940065208320,QSO,0.1283296,1161,52703,386,14.54162,14.02936
1237659324944220408,216.173768606805,55.5030433045582,19.59231,17.83489,17.08214,16.70561,16.33776,3225,301,2,64,1306044761433466880,GALAXY,0.04213645,1160,52674,3,13.66956,13.5794
1237659324944351306,216.527834866333,55.3779484392743,19.14341,17.97918,17.35786,17.01424,16.80614,3225,301,2,66,1307235258134980608,GALAXY,0.1121094,1161,52703,238,14.42658,14.21987
1237659324944810275,218.084211372224,54.7570566727024,18.45109,17.50043,17.28564,17.06042,16.95366,3225,301,2,73,1308357309163923456,GALAXY,0.04338111,1162,52668,224,14.88526,14.807
1237659324944941295,218.600835153532,54.6394710156535,19.45141,18.26714,17.76411,17.44625,17.2509,3225,301,2,75,1308347413559273472,GALAXY,0.08829263,1162,52668,188,14.79073,14.62999
1237659324945072200,218.946641941619,54.5913056093517,19.14917,17.38848,16.59573,16.27584,16.03099,3225,301,2,77,1308351261849970688,GALAXY,0.130219,1162,52668,202,13.506,13.25618
1237659324945137679,219.193066031879,54.5111552041128,19.11052,17.97488,17.51076,17.17955,17.03908,3225,301,2,78,1308332570152298496,GALAXY,0.08876617,1162,52668,134,14.35674,14.22533
1237659324946710714,224.372413430838,52.5518915905137,18.6171,16.68428,15.79303,15.36732,15.03241,3225,301,2,102,1310599213473622016,GALAXY,0.07568736,1164,52674,188,12.50738,12.40879
1237661967428485174,179.921546297582,42.4554089773013,17.85556,16.95305,16.66568,16.5389,16.5369,3840,301,4,150,7474880374977615872,STAR,0.0001598305,6639,56385,112,15.33937,15.31889
1237661967429075058,181.776236140209,42.4619544495643,18.60666,18.44655,18.18363,18.16272,18.25801,3840,301,4,159,1632636556005107712,QSO,1.352411,1450,53120,297,14.80928,13.33594
1237661967429206064,182.202615670592,42.6686476832869,18.29631,16.86041,16.36625,16.20347,16.14608,3840,301,4,161,1630467769319319552,STAR,0.0001066479,1448,53120,599,14.78149,14.98449
1237661967429533710,183.160753180428,42.6671798615979,15.04215,14.92989,14.99697,15.03949,15.11709,3840,301,4,166,1632669266476034048,STAR,-0.0002122809,1450,53120,416,14.13531,14.14579
1237661967429533883,183.144663074094,42.5178005164328,18.9799,18.9296,18.78626,18.87853,18.80366,3840,301,4,166,1632669541353940992,QSO,0.9615906,1450,53120,417,14.60108,13.34995
1237661967429861392,184.144722579662,42.5557621590544,18.19586,17.26352,16.96251,16.84788,16.81344,3840,301,4,171,7468270660558804992,STAR,-0.0006379606,6633,56369,642,15.64478,15.79798
1237661967430844434,187.170923644947,42.6304992363254,17.94939,16.70655,16.72729,16.78684,16.80552,3840,301,4,186,1634958999306659840,STAR,-0.0009276674,1452,53112,554,16.05017,16.2549
